StudentID,Name,Age,Email,Major,GPA
471,name5 surname5,48,name6.surname6@student.com,Chemistry,1
472,name0 surname0,32,name1.surname1@student.com,Chemistry,2
473,name6 surname6,25,name8.surname8@student.com,Art History,2
474,name5 surname5,24,name1.surname1@student.com,Biology,3
475,name3 surname3,41,name0.surname0@student.com,Biology,3
476,name3 surname3,52,name6.surname6@student.com,Art History,1
477,name1 surname1,57,name7.surname7@student.com,Biology,2
478,name4 surname4,46,name3.surname3@student.com,Business Administration,0
479,name6 surname6,22,name7.surname7@student.com,Philosophy,3
480,name5 surname5,26,name0.surname0@student.com,English Literature,3
481,name7 surname7,46,name7.surname7@student.com,English Literature,0
482,name2 surname2,33,name4.surname4@student.com,Business Administration,0
483,name4 surname4,41,name9.surname9@student.com,English Literature,0
484,name8 surname8,58,name2.surname2@student.com,Computer Engineering,0
485,name6 surname6,54,name7.surname7@student.com,Philosophy,1
486,name3 surname3,41,name2.surname2@student.com,Philosophy,2
487,name9 surname9,32,name7.surname7@student.com,Business Administration,2
488,name0 surname0,43,name7.surname7@student.com,English Literature,3
489,name2 surname2,49,name1.surname1@student.com,Electrical Engineering,3
490,name7 surname7,28,name5.surname5@student.com,Biology,2
491,name1 surname1,29,name3.surname3@student.com,English Literature,0
492,name4 surname4,58,name4.surname4@student.com,Computer Engineering,1
493,name8 surname8,56,name4.surname4@student.com,International Relations,0
494,name9 surname9,41,name6.surname6@student.com,Art History,2
495,name0 surname0,34,name0.surname0@student.com,English Literature,2
496,name5 surname5,28,name3.surname3@student.com,Computer Engineering,0
497,name5 surname5,56,name7.surname7@student.com,Biology,3
498,name4 surname4,29,name7.surname7@student.com,Chemistry,2
499,name9 surname9,47,name0.surname0@student.com,Physics,1
500,name7 surname7,23,name1.surname1@student.com,International Relations,0
501,name5 surname5,21,name7.surname7@student.com,Philosophy,0
502,name1 surname1,33,name0.surname0@student.com,Business Administration,3
503,name0 surname0,43,name5.surname5@student.com,International Relations,2
504,name4 surname4,39,name6.surname6@student.com,International Relations,1
505,name9 surname9,43,name2.surname2@student.com,Physics,0
506,name6 surname6,30,name1.surname1@student.com,Business Administration,1
507,name2 surname2,26,name5.surname5@student.com,Chemistry,3
508,name1 surname1,27,name1.surname1@student.com,Biology,0
509,name1 surname1,56,name2.surname2@student.com,Art History,1
510,name6 surname6,32,name0.surname0@student.com,English Literature,2
511,name7 surname7,55,name3.surname3@student.com,Business Administration,0
512,name2 surname2,54,name4.surname4@student.com,Art History,0
513,name3 surname3,59,name6.surname6@student.com,Chemistry,2
514,name0 surname0,29,name3.surname3@student.com,International Relations,1
515,name9 surname9,20,name4.surname4@student.com,Business Administration,3
516,name7 surname7,24,name9.surname9@student.com,International Relations,2
517,name2 surname2,20,name8.surname8@student.com,Chemistry,0
518,name5 surname5,43,name1.surname1@student.com,Chemistry,2
519,name1 surname1,41,name8.surname8@student.com,English Literature,2
520,name2 surname2,43,name0.surname0@student.com,Computer Engineering,2
521,name3 surname3,45,name9.surname9@student.com,Art History,1
522,name1 surname1,48,name9.surname9@student.com,Business Administration,3
523,name8 surname8,32,name3.surname3@student.com,International Relations,1
524,name4 surname4,57,name2.surname2@student.com,Electrical Engineering,2
525,name0 surname0,24,name4.surname4@student.com,Biology,2
526,name3 surname3,29,name6.surname6@student.com,International Relations,0
527,name2 surname2,59,name1.surname1@student.com,English Literature,2
528,name9 surname9,26,name0.surname0@student.com,English Literature,3
529,name5 surname5,35,name0.surname0@student.com,English Literature,0
530,name3 surname3,43,name5.surname5@student.com,English Literature,2
531,name2 surname2,31,name2.surname2@student.com,Chemistry,3
532,name5 surname5,54,name5.surname5@student.com,International Relations,2
533,name5 surname5,38,name5.surname5@student.com,Physics,1
534,name1 surname1,25,name3.surname3@student.com,Art History,3
535,name0 surname0,24,name4.surname4@student.com,Biology,0
536,name7 surname7,59,name2.surname2@student.com,Computer Engineering,0
537,name0 surname0,20,name1.surname1@student.com,Chemistry,3
538,name3 surname3,32,name7.surname7@student.com,International Relations,3
539,name8 surname8,26,name8.surname8@student.com,Electrical Engineering,3
540,name6 surname6,50,name5.surname5@student.com,Philosophy,0
541,name3 surname3,28,name9.surname9@student.com,Biology,1
542,name9 surname9,32,name4.surname4@student.com,Art History,0
543,name5 surname5,36,name6.surname6@student.com,International Relations,1
544,name9 surname9,28,name1.surname1@student.com,Art History,2
545,name7 surname7,27,name3.surname3@student.com,Physics,1
546,name7 surname7,23,name2.surname2@student.com,Electrical Engineering,3
547,name2 surname2,32,name0.surname0@student.com,Business Administration,2
548,name4 surname4,21,name8.surname8@student.com,Philosophy,1
549,name3 surname3,30,name8.surname8@student.com,Business Administration,3
550,name6 surname6,36,name9.surname9@student.com,Chemistry,2
551,name7 surname7,43,name7.surname7@student.com,English Literature,1
552,name6 surname6,29,name8.surname8@student.com,Electrical Engineering,1
553,name6 surname6,23,name8.surname8@student.com,Philosophy,3
554,name4 surname4,48,name4.surname4@student.com,Physics,3
555,name7 surname7,37,name6.surname6@student.com,Business Administration,3
556,name0 surname0,45,name1.surname1@student.com,Philosophy,0
557,name4 surname4,27,name1.surname1@student.com,Biology,2
558,name2 surname2,55,name7.surname7@student.com,Electrical Engineering,0
559,name6 surname6,30,name2.surname2@student.com,Business Administration,1
560,name3 surname3,42,name5.surname5@student.com,Chemistry,3
561,name1 surname1,38,name5.surname5@student.com,Computer Engineering,1
562,name1 surname1,26,name4.surname4@student.com,Physics,1
563,name7 surname7,24,name9.surname9@student.com,International Relations,2
564,name4 surname4,22,name9.surname9@student.com,Physics,1
565,name8 surname8,42,name8.surname8@student.com,Electrical Engineering,2
566,name0 surname0,56,name0.surname0@student.com,Art History,1
567,name6 surname6,58,name0.surname0@student.com,Chemistry,0
568,name5 surname5,58,name9.surname9@student.com,Business Administration,3
569,name9 surname9,52,name2.surname2@student.com,Philosophy,1
570,name3 surname3,43,name6.surname6@student.com,English Literature,2
571,name6 surname6,57,name9.surname9@student.com,Chemistry,1
572,name2 surname2,29,name7.surname7@student.com,Physics,0
573,name0 surname0,53,name4.surname4@student.com,Computer Engineering,2
574,name0 surname0,37,name5.surname5@student.com,Business Administration,2
575,name3 surname3,33,name9.surname9@student.com,Business Administration,3
576,name6 surname6,28,name4.surname4@student.com,English Literature,3
577,name5 surname5,27,name1.surname1@student.com,Philosophy,0
578,name6 surname6,50,name8.surname8@student.com,English Literature,2
579,name9 surname9,34,name5.surname5@student.com,Chemistry,2
580,name9 surname9,34,name3.surname3@student.com,Physics,3
581,name6 surname6,45,name0.surname0@student.com,Philosophy,3
582,name3 surname3,57,name2.surname2@student.com,Physics,3
583,name6 surname6,24,name4.surname4@student.com,Art History,3
584,name9 surname9,37,name8.surname8@student.com,Business Administration,3
585,name1 surname1,46,name7.surname7@student.com,Electrical Engineering,1
586,name0 surname0,57,name6.surname6@student.com,International Relations,2
587,name5 surname5,27,name2.surname2@student.com,English Literature,1
588,name9 surname9,45,name5.surname5@student.com,Chemistry,3
589,name3 surname3,39,name3.surname3@student.com,Biology,2
590,name6 surname6,22,name0.surname0@student.com,Computer Engineering,0
591,name1 surname1,58,name2.surname2@student.com,Business Administration,2
592,name2 surname2,23,name9.surname9@student.com,Electrical Engineering,0
593,name7 surname7,20,name4.surname4@student.com,Computer Engineering,1
594,name6 surname6,28,name6.surname6@student.com,Electrical Engineering,2
595,name1 surname1,26,name3.surname3@student.com,Electrical Engineering,2
596,name9 surname9,31,name0.surname0@student.com,Business Administration,2
597,name2 surname2,44,name6.surname6@student.com,Art History,1
598,name4 surname4,30,name2.surname2@student.com,Philosophy,1
599,name2 surname2,41,name4.surname4@student.com,Philosophy,3
600,name1 surname1,38,name7.surname7@student.com,Philosophy,0
601,name1 surname1,45,name4.surname4@student.com,Philosophy,1
602,name0 surname0,38,name7.surname7@student.com,International Relations,0
603,name9 surname9,23,name7.surname7@student.com,Electrical Engineering,2
604,name5 surname5,53,name1.surname1@student.com,Biology,3
605,name6 surname6,46,name9.surname9@student.com,Art History,3
606,name2 surname2,29,name2.surname2@student.com,Biology,1
607,name9 surname9,55,name4.surname4@student.com,English Literature,0
608,name8 surname8,45,name3.surname3@student.com,Philosophy,1
609,name0 surname0,23,name1.surname1@student.com,Biology,3
610,name2 surname2,51,name4.surname4@student.com,Business Administration,1
611,name3 surname3,49,name7.surname7@student.com,Business Administration,2
612,name7 surname7,25,name0.surname0@student.com,Chemistry,1
613,name6 surname6,54,name6.surname6@student.com,Business Administration,2
614,name6 surname6,24,name9.surname9@student.com,English Literature,2
615,name0 surname0,53,name1.surname1@student.com,Philosophy,2
616,name2 surname2,22,name7.surname7@student.com,Business Administration,1
617,name5 surname5,54,name2.surname2@student.com,Philosophy,3
618,name5 surname5,44,name7.surname7@student.com,International Relations,3
619,name0 surname0,26,name2.surname2@student.com,Chemistry,0
620,name2 surname2,23,name0.surname0@student.com,Physics,0
621,name5 surname5,33,name7.surname7@student.com,Art History,2
622,name5 surname5,44,name0.surname0@student.com,International Relations,2
623,name1 surname1,20,name5.surname5@student.com,Business Administration,2
624,name3 surname3,53,name9.surname9@student.com,Electrical Engineering,2
625,name6 surname6,57,name6.surname6@student.com,Art History,1
626,name6 surname6,48,name4.surname4@student.com,International Relations,1
627,name6 surname6,38,name0.surname0@student.com,Electrical Engineering,3
628,name8 surname8,47,name8.surname8@student.com,English Literature,2
629,name9 surname9,30,name3.surname3@student.com,Art History,2
630,name9 surname9,33,name9.surname9@student.com,Business Administration,3
631,name2 surname2,52,name1.surname1@student.com,English Literature,3
632,name6 surname6,42,name8.surname8@student.com,Philosophy,3
633,name2 surname2,51,name4.surname4@student.com,Physics,3
634,name7 surname7,42,name6.surname6@student.com,Biology,2
635,name4 surname4,54,name8.surname8@student.com,Physics,0
636,name2 surname2,55,name0.surname0@student.com,Art History,2
637,name1 surname1,32,name2.surname2@student.com,Art History,3
638,name0 surname0,46,name3.surname3@student.com,Chemistry,1
639,name8 surname8,28,name9.surname9@student.com,Chemistry,1
640,name7 surname7,40,name0.surname0@student.com,Art History,0
641,name0 surname0,42,name4.surname4@student.com,Business Administration,3
642,name9 surname9,28,name2.surname2@student.com,International Relations,3
643,name0 surname0,30,name2.surname2@student.com,Chemistry,1
644,name8 surname8,38,name2.surname2@student.com,English Literature,0
645,name5 surname5,42,name0.surname0@student.com,Physics,1
646,name2 surname2,59,name9.surname9@student.com,Chemistry,3
647,name7 surname7,38,name2.surname2@student.com,Philosophy,2
648,name4 surname4,53,name9.surname9@student.com,Chemistry,1
649,name4 surname4,39,name3.surname3@student.com,English Literature,2
650,name8 surname8,51,name2.surname2@student.com,Biology,1
651,name4 surname4,56,name8.surname8@student.com,International Relations,1
652,name2 surname2,27,name8.surname8@student.com,International Relations,2
653,name7 surname7,52,name8.surname8@student.com,International Relations,0
654,name2 surname2,53,name2.surname2@student.com,Art History,3
655,name9 surname9,36,name4.surname4@student.com,Chemistry,1
656,name6 surname6,43,name3.surname3@student.com,Computer Engineering,2
657,name9 surname9,56,name8.surname8@student.com,Philosophy,0
658,name0 surname0,27,name9.surname9@student.com,Art History,2
659,name5 surname5,23,name6.surname6@student.com,Physics,3
660,name5 surname5,50,name7.surname7@student.com,Electrical Engineering,1
661,name6 surname6,56,name2.surname2@student.com,International Relations,2
662,name1 surname1,33,name6.surname6@student.com,Physics,1
663,name7 surname7,51,name9.surname9@student.com,Physics,3
664,name6 surname6,55,name5.surname5@student.com,International Relations,2
665,name2 surname2,53,name1.surname1@student.com,International Relations,2
666,name1 surname1,47,name3.surname3@student.com,Art History,0
667,name3 surname3,43,name1.surname1@student.com,Electrical Engineering,1
668,name0 surname0,41,name4.surname4@student.com,English Literature,2
669,name9 surname9,51,name9.surname9@student.com,Chemistry,0
670,name4 surname4,52,name1.surname1@student.com,Chemistry,0
671,name7 surname7,26,name7.surname7@student.com,Computer Engineering,1
672,name2 surname2,28,name5.surname5@student.com,Philosophy,2
673,name2 surname2,41,name4.surname4@student.com,Electrical Engineering,3
674,name1 surname1,35,name9.surname9@student.com,English Literature,2
675,name0 surname0,58,name5.surname5@student.com,International Relations,0
676,name6 surname6,48,name4.surname4@student.com,Computer Engineering,0
677,name5 surname5,57,name2.surname2@student.com,Business Administration,3
678,name5 surname5,23,name3.surname3@student.com,English Literature,2
679,name3 surname3,54,name9.surname9@student.com,Physics,0
680,name9 surname9,24,name1.surname1@student.com,Art History,2
681,name5 surname5,38,name8.surname8@student.com,Art History,0
682,name7 surname7,46,name1.surname1@student.com,International Relations,0
683,name4 surname4,20,name9.surname9@student.com,English Literature,3
684,name7 surname7,40,name5.surname5@student.com,Physics,1
685,name8 surname8,27,name5.surname5@student.com,Chemistry,1
686,name6 surname6,55,name0.surname0@student.com,Computer Engineering,2
687,name6 surname6,30,name4.surname4@student.com,Physics,0
688,name1 surname1,59,name3.surname3@student.com,English Literature,2
689,name7 surname7,52,name9.surname9@student.com,Physics,1
690,name5 surname5,45,name7.surname7@student.com,Philosophy,1
691,name9 surname9,42,name1.surname1@student.com,Biology,3
692,name5 surname5,57,name4.surname4@student.com,Computer Engineering,2
693,name5 surname5,51,name0.surname0@student.com,Philosophy,1
694,name9 surname9,57,name5.surname5@student.com,English Literature,3
695,name3 surname3,29,name1.surname1@student.com,Physics,1
696,name0 surname0,33,name6.surname6@student.com,Biology,0
697,name2 surname2,36,name2.surname2@student.com,Art History,0
698,name1 surname1,38,name9.surname9@student.com,Philosophy,3
699,name1 surname1,39,name1.surname1@student.com,Chemistry,3
700,name6 surname6,49,name7.surname7@student.com,Computer Engineering,2
701,name6 surname6,23,name2.surname2@student.com,Physics,0
702,name4 surname4,44,name3.surname3@student.com,Electrical Engineering,2
703,name9 surname9,36,name8.surname8@student.com,Computer Engineering,3
704,name1 surname1,27,name6.surname6@student.com,Chemistry,2
705,name3 surname3,20,name9.surname9@student.com,Physics,3
706,name1 surname1,42,name9.surname9@student.com,Business Administration,3
707,name6 surname6,51,name3.surname3@student.com,Physics,3
708,name1 surname1,36,name2.surname2@student.com,Biology,0
709,name6 surname6,20,name5.surname5@student.com,Art History,2
710,name5 surname5,30,name4.surname4@student.com,Business Administration,3
711,name8 surname8,34,name5.surname5@student.com,Biology,1
712,name4 surname4,50,name6.surname6@student.com,International Relations,3
713,name0 surname0,30,name0.surname0@student.com,Chemistry,3
714,name6 surname6,44,name5.surname5@student.com,Art History,0
715,name3 surname3,53,name0.surname0@student.com,International Relations,1
716,name3 surname3,29,name9.surname9@student.com,Computer Engineering,0
717,name2 surname2,51,name7.surname7@student.com,Biology,1
718,name8 surname8,36,name2.surname2@student.com,Art History,2
719,name7 surname7,54,name1.surname1@student.com,Electrical Engineering,2
720,name8 surname8,24,name8.surname8@student.com,Business Administration,3
721,name7 surname7,32,name5.surname5@student.com,Physics,3
722,name7 surname7,38,name3.surname3@student.com,Philosophy,0
723,name2 surname2,54,name8.surname8@student.com,Business Administration,3
724,name7 surname7,25,name7.surname7@student.com,Physics,1
725,name1 surname1,54,name6.surname6@student.com,Philosophy,1
726,name3 surname3,53,name5.surname5@student.com,Electrical Engineering,1
727,name9 surname9,57,name1.surname1@student.com,Business Administration,0
728,name9 surname9,48,name9.surname9@student.com,English Literature,3
729,name9 surname9,59,name1.surname1@student.com,Physics,1
730,name1 surname1,35,name1.surname1@student.com,Physics,3
731,name3 surname3,54,name2.surname2@student.com,Physics,0
732,name6 surname6,31,name3.surname3@student.com,English Literature,1
733,name6 surname6,52,name5.surname5@student.com,English Literature,0
734,name7 surname7,24,name9.surname9@student.com,Chemistry,1
735,name9 surname9,36,name0.surname0@student.com,Biology,3
736,name5 surname5,40,name5.surname5@student.com,Physics,1
737,name1 surname1,37,name0.surname0@student.com,Computer Engineering,1
738,name2 surname2,28,name6.surname6@student.com,Electrical Engineering,3
739,name4 surname4,37,name3.surname3@student.com,Electrical Engineering,0
740,name7 surname7,45,name4.surname4@student.com,Computer Engineering,0
741,name7 surname7,55,name7.surname7@student.com,Biology,1
742,name8 surname8,59,name8.surname8@student.com,Biology,0
743,name4 surname4,58,name1.surname1@student.com,Art History,3
744,name9 surname9,31,name5.surname5@student.com,Physics,3
745,name6 surname6,23,name7.surname7@student.com,Art History,1
746,name4 surname4,42,name6.surname6@student.com,International Relations,0
747,name8 surname8,52,name6.surname6@student.com,Electrical Engineering,0
748,name3 surname3,24,name5.surname5@student.com,English Literature,0
749,name7 surname7,53,name3.surname3@student.com,Computer Engineering,3
750,name9 surname9,40,name8.surname8@student.com,International Relations,3
751,name7 surname7,55,name1.surname1@student.com,Chemistry,2
752,name7 surname7,54,name2.surname2@student.com,Chemistry,2
753,name2 surname2,38,name0.surname0@student.com,English Literature,2
754,name0 surname0,52,name1.surname1@student.com,Art History,2
755,name9 surname9,52,name8.surname8@student.com,Electrical Engineering,2
756,name8 surname8,48,name0.surname0@student.com,International Relations,3
757,name0 surname0,31,name6.surname6@student.com,International Relations,3
758,name7 surname7,45,name9.surname9@student.com,Chemistry,3
759,name0 surname0,21,name3.surname3@student.com,English Literature,1
760,name6 surname6,37,name7.surname7@student.com,Physics,0
761,name9 surname9,44,name1.surname1@student.com,Physics,3
762,name6 surname6,42,name0.surname0@student.com,Computer Engineering,0
763,name5 surname5,50,name5.surname5@student.com,Biology,1
764,name4 surname4,27,name3.surname3@student.com,Business Administration,1
765,name6 surname6,36,name6.surname6@student.com,Chemistry,1
766,name8 surname8,33,name6.surname6@student.com,Computer Engineering,1
767,name0 surname0,55,name5.surname5@student.com,Computer Engineering,2
768,name0 surname0,24,name6.surname6@student.com,Computer Engineering,3
769,name2 surname2,56,name0.surname0@student.com,Electrical Engineering,1
770,name8 surname8,44,name8.surname8@student.com,International Relations,0
771,name0 surname0,45,name3.surname3@student.com,Chemistry,1
772,name6 surname6,33,name4.surname4@student.com,Chemistry,1
773,name9 surname9,51,name9.surname9@student.com,Computer Engineering,2
774,name1 surname1,38,name8.surname8@student.com,Physics,0
775,name4 surname4,41,name4.surname4@student.com,International Relations,3
776,name1 surname1,40,name3.surname3@student.com,Computer Engineering,0
777,name4 surname4,29,name9.surname9@student.com,International Relations,1
778,name0 surname0,54,name4.surname4@student.com,Biology,2
779,name2 surname2,46,name8.surname8@student.com,Philosophy,3
780,name6 surname6,39,name8.surname8@student.com,Physics,2
781,name2 surname2,25,name6.surname6@student.com,Philosophy,0
782,name8 surname8,55,name3.surname3@student.com,Art History,2
783,name2 surname2,28,name4.surname4@student.com,International Relations,2
784,name8 surname8,55,name7.surname7@student.com,Physics,2
785,name7 surname7,21,name8.surname8@student.com,Chemistry,3
786,name4 surname4,29,name0.surname0@student.com,Art History,2
787,name8 surname8,41,name8.surname8@student.com,English Literature,1
788,name1 surname1,37,name7.surname7@student.com,Philosophy,0
789,name6 surname6,47,name6.surname6@student.com,Biology,3
790,name3 surname3,54,name3.surname3@student.com,Art History,2
791,name0 surname0,20,name9.surname9@student.com,Computer Engineering,1
792,name1 surname1,39,name3.surname3@student.com,International Relations,1
793,name6 surname6,46,name4.surname4@student.com,Biology,3
794,name5 surname5,25,name2.surname2@student.com,Chemistry,3
795,name1 surname1,58,name9.surname9@student.com,Philosophy,2
796,name9 surname9,32,name3.surname3@student.com,Biology,3
797,name8 surname8,40,name8.surname8@student.com,Philosophy,1
798,name6 surname6,32,name4.surname4@student.com,Biology,0
799,name4 surname4,45,name5.surname5@student.com,Chemistry,2
800,name9 surname9,21,name1.surname1@student.com,Physics,3
801,name5 surname5,22,name0.surname0@student.com,Computer Engineering,0
802,name1 surname1,56,name3.surname3@student.com,Electrical Engineering,2
803,name5 surname5,55,name5.surname5@student.com,Computer Engineering,3
804,name8 surname8,55,name2.surname2@student.com,Biology,2
805,name5 surname5,22,name4.surname4@student.com,Chemistry,1
806,name5 surname5,46,name3.surname3@student.com,Physics,2
807,name1 surname1,33,name4.surname4@student.com,Art History,0
808,name9 surname9,33,name9.surname9@student.com,English Literature,3
809,name7 surname7,21,name4.surname4@student.com,Chemistry,0
810,name1 surname1,48,name1.surname1@student.com,Physics,2
811,name6 surname6,35,name6.surname6@student.com,Art History,0
812,name0 surname0,54,name6.surname6@student.com,Physics,2
813,name1 surname1,33,name7.surname7@student.com,Business Administration,2
814,name4 surname4,35,name9.surname9@student.com,Art History,3
815,name6 surname6,44,name3.surname3@student.com,Physics,2
816,name0 surname0,26,name3.surname3@student.com,Physics,0
817,name5 surname5,34,name7.surname7@student.com,Physics,1
818,name7 surname7,22,name1.surname1@student.com,International Relations,0
819,name8 surname8,24,name7.surname7@student.com,English Literature,2
820,name9 surname9,54,name6.surname6@student.com,Electrical Engineering,1
821,name2 surname2,46,name9.surname9@student.com,Physics,1
822,name7 surname7,30,name6.surname6@student.com,International Relations,2
823,name5 surname5,57,name1.surname1@student.com,Chemistry,1
824,name5 surname5,20,name0.surname0@student.com,Biology,2
825,name8 surname8,37,name3.surname3@student.com,Chemistry,2
826,name0 surname0,24,name8.surname8@student.com,Business Administration,3
827,name9 surname9,28,name4.surname4@student.com,Computer Engineering,0
828,name7 surname7,48,name3.surname3@student.com,Computer Engineering,2
829,name7 surname7,56,name7.surname7@student.com,Art History,2
830,name2 surname2,21,name0.surname0@student.com,Computer Engineering,0
831,name8 surname8,43,name9.surname9@student.com,Chemistry,3
832,name9 surname9,21,name3.surname3@student.com,Physics,3
833,name2 surname2,45,name3.surname3@student.com,International Relations,0
834,name4 surname4,27,name1.surname1@student.com,Philosophy,1
835,name2 surname2,54,name7.surname7@student.com,Biology,2
836,name0 surname0,24,name9.surname9@student.com,Biology,0
837,name9 surname9,35,name7.surname7@student.com,Chemistry,1
838,name6 surname6,30,name5.surname5@student.com,Electrical Engineering,2
839,name7 surname7,50,name1.surname1@student.com,Physics,1
840,name9 surname9,30,name8.surname8@student.com,Biology,3
841,name5 surname5,43,name6.surname6@student.com,Physics,1
842,name8 surname8,26,name3.surname3@student.com,Business Administration,2
843,name5 surname5,54,name4.surname4@student.com,International Relations,3
844,name6 surname6,30,name6.surname6@student.com,Computer Engineering,0
845,name3 surname3,24,name1.surname1@student.com,Biology,0
846,name9 surname9,51,name4.surname4@student.com,English Literature,1
847,name8 surname8,36,name6.surname6@student.com,Philosophy,2
848,name0 surname0,36,name5.surname5@student.com,Philosophy,1
849,name9 surname9,50,name5.surname5@student.com,Chemistry,3
850,name5 surname5,22,name8.surname8@student.com,Chemistry,0
851,name4 surname4,33,name9.surname9@student.com,Art History,0
852,name1 surname1,37,name0.surname0@student.com,Electrical Engineering,1
853,name2 surname2,41,name6.surname6@student.com,Computer Engineering,1
854,name3 surname3,30,name1.surname1@student.com,English Literature,1
855,name5 surname5,24,name3.surname3@student.com,Electrical Engineering,3
856,name1 surname1,26,name4.surname4@student.com,Art History,0
857,name5 surname5,26,name4.surname4@student.com,Business Administration,1
858,name6 surname6,32,name7.surname7@student.com,Biology,2
859,name6 surname6,25,name3.surname3@student.com,Electrical Engineering,2
860,name8 surname8,59,name0.surname0@student.com,English Literature,2
861,name6 surname6,32,name2.surname2@student.com,Computer Engineering,0
862,name7 surname7,29,name7.surname7@student.com,Physics,0
863,name7 surname7,40,name7.surname7@student.com,International Relations,3
864,name8 surname8,47,name0.surname0@student.com,Business Administration,0
865,name2 surname2,44,name7.surname7@student.com,Computer Engineering,0
866,name0 surname0,56,name2.surname2@student.com,Art History,2
867,name6 surname6,26,name1.surname1@student.com,International Relations,1
868,name7 surname7,32,name1.surname1@student.com,English Literature,3
869,name4 surname4,42,name8.surname8@student.com,Philosophy,3
870,name4 surname4,48,name1.surname1@student.com,Business Administration,3
871,name7 surname7,24,name7.surname7@student.com,English Literature,3
872,name5 surname5,56,name8.surname8@student.com,Computer Engineering,1
873,name1 surname1,39,name0.surname0@student.com,Art History,0
874,name1 surname1,55,name0.surname0@student.com,Art History,2
875,name8 surname8,36,name8.surname8@student.com,International Relations,0
876,name4 surname4,56,name9.surname9@student.com,Electrical Engineering,1
877,name5 surname5,38,name2.surname2@student.com,English Literature,3
878,name1 surname1,39,name5.surname5@student.com,Art History,1
879,name3 surname3,42,name8.surname8@student.com,Philosophy,2
880,name6 surname6,21,name1.surname1@student.com,Philosophy,2
881,name5 surname5,42,name2.surname2@student.com,English Literature,0
882,name8 surname8,37,name6.surname6@student.com,Art History,3
883,name1 surname1,55,name5.surname5@student.com,English Literature,3
884,name0 surname0,38,name3.surname3@student.com,Physics,3
885,name3 surname3,58,name9.surname9@student.com,Electrical Engineering,0
886,name3 surname3,40,name0.surname0@student.com,Business Administration,3
887,name6 surname6,45,name5.surname5@student.com,International Relations,2
888,name5 surname5,42,name8.surname8@student.com,International Relations,2
889,name3 surname3,58,name2.surname2@student.com,International Relations,3
890,name0 surname0,54,name2.surname2@student.com,Business Administration,0
891,name6 surname6,27,name3.surname3@student.com,Computer Engineering,0
892,name6 surname6,46,name2.surname2@student.com,Electrical Engineering,3
893,name4 surname4,37,name4.surname4@student.com,Business Administration,2
894,name2 surname2,29,name6.surname6@student.com,Computer Engineering,2
895,name9 surname9,23,name4.surname4@student.com,Electrical Engineering,1
896,name2 surname2,59,name2.surname2@student.com,International Relations,2
897,name7 surname7,32,name9.surname9@student.com,Business Administration,2
898,name1 surname1,33,name0.surname0@student.com,Computer Engineering,1
899,name3 surname3,32,name5.surname5@student.com,English Literature,3
900,name6 surname6,55,name0.surname0@student.com,Physics,2
901,name9 surname9,32,name7.surname7@student.com,Biology,1
902,name4 surname4,51,name0.surname0@student.com,International Relations,0
903,name2 surname2,43,name0.surname0@student.com,Philosophy,1
904,name4 surname4,44,name4.surname4@student.com,Chemistry,0
905,name2 surname2,48,name2.surname2@student.com,Art History,2
906,name2 surname2,46,name4.surname4@student.com,Art History,3
907,name5 surname5,36,name7.surname7@student.com,Business Administration,2
908,name7 surname7,53,name6.surname6@student.com,Chemistry,3
909,name5 surname5,24,name5.surname5@student.com,Computer Engineering,0
910,name4 surname4,53,name2.surname2@student.com,Biology,3
911,name7 surname7,40,name0.surname0@student.com,Philosophy,2
912,name2 surname2,57,name7.surname7@student.com,Chemistry,1
913,name8 surname8,33,name9.surname9@student.com,Biology,0
914,name6 surname6,51,name2.surname2@student.com,Biology,2
915,name1 surname1,56,name5.surname5@student.com,Chemistry,3
916,name0 surname0,24,name7.surname7@student.com,Chemistry,2
917,name7 surname7,23,name4.surname4@student.com,Electrical Engineering,3
918,name4 surname4,56,name9.surname9@student.com,Chemistry,0
919,name9 surname9,41,name1.surname1@student.com,Biology,3
920,name8 surname8,45,name1.surname1@student.com,International Relations,0
921,name8 surname8,41,name3.surname3@student.com,Computer Engineering,3
922,name5 surname5,46,name8.surname8@student.com,Biology,1
923,name8 surname8,35,name4.surname4@student.com,Chemistry,2
924,name7 surname7,23,name2.surname2@student.com,Art History,3
925,name0 surname0,54,name4.surname4@student.com,Philosophy,2
926,name7 surname7,42,name9.surname9@student.com,Art History,0
927,name6 surname6,43,name6.surname6@student.com,Biology,2
928,name7 surname7,39,name5.surname5@student.com,Computer Engineering,0
929,name3 surname3,49,name3.surname3@student.com,Biology,0
930,name7 surname7,31,name8.surname8@student.com,Computer Engineering,1
931,name0 surname0,29,name9.surname9@student.com,Physics,2
932,name3 surname3,39,name5.surname5@student.com,English Literature,1
933,name7 surname7,33,name5.surname5@student.com,Physics,2
934,name5 surname5,56,name3.surname3@student.com,English Literature,3
935,name9 surname9,48,name6.surname6@student.com,Philosophy,1
936,name4 surname4,37,name4.surname4@student.com,International Relations,3
937,name7 surname7,48,name3.surname3@student.com,English Literature,0
938,name1 surname1,57,name0.surname0@student.com,Computer Engineering,2
939,name4 surname4,43,name6.surname6@student.com,Art History,2
940,name2 surname2,32,name6.surname6@student.com,International Relations,3
941,name7 surname7,24,name5.surname5@student.com,International Relations,3
942,name1 surname1,43,name2.surname2@student.com,International Relations,0
