StudentID,Name,Age,Email,Major,GPA
1826,name1 surname1,33,name4.surname4@student.com,Computer Engineering,3
1827,name0 surname0,47,name8.surname8@student.com,Computer Engineering,0
1828,name4 surname4,35,name7.surname7@student.com,Art History,2
1829,name9 surname9,31,name9.surname9@student.com,English Literature,3
1830,name6 surname6,59,name1.surname1@student.com,Electrical Engineering,3
1831,name8 surname8,23,name6.surname6@student.com,Business Administration,3
1832,name9 surname9,34,name1.surname1@student.com,Electrical Engineering,3
1833,name4 surname4,55,name5.surname5@student.com,Art History,1
1834,name3 surname3,40,name9.surname9@student.com,Art History,3
1835,name9 surname9,36,name0.surname0@student.com,Philosophy,0
1836,name3 surname3,31,name6.surname6@student.com,English Literature,2
1837,name0 surname0,23,name0.surname0@student.com,Physics,3
1838,name8 surname8,34,name1.surname1@student.com,Computer Engineering,3
1839,name8 surname8,22,name6.surname6@student.com,Chemistry,0
1840,name8 surname8,42,name7.surname7@student.com,Chemistry,0
1841,name7 surname7,58,name4.surname4@student.com,Chemistry,1
1842,name7 surname7,48,name4.surname4@student.com,English Literature,2
1843,name6 surname6,42,name6.surname6@student.com,Business Administration,1
1844,name8 surname8,47,name2.surname2@student.com,Art History,0
1845,name9 surname9,31,name3.surname3@student.com,Electrical Engineering,2
1846,name3 surname3,36,name8.surname8@student.com,Physics,1
1847,name5 surname5,58,name7.surname7@student.com,Art History,2
1848,name8 surname8,45,name5.surname5@student.com,Electrical Engineering,0
1849,name2 surname2,58,name2.surname2@student.com,Art History,1
1850,name5 surname5,27,name1.surname1@student.com,Art History,1
1851,name6 surname6,28,name9.surname9@student.com,Biology,2
1852,name0 surname0,58,name7.surname7@student.com,International Relations,2
1853,name8 surname8,29,name7.surname7@student.com,Business Administration,0
1854,name3 surname3,57,name8.surname8@student.com,Computer Engineering,0
1855,name2 surname2,30,name3.surname3@student.com,International Relations,2
1856,name4 surname4,21,name2.surname2@student.com,Business Administration,3
1857,name8 surname8,43,name0.surname0@student.com,Art History,2
1858,name5 surname5,44,name7.surname7@student.com,Chemistry,2
1859,name9 surname9,55,name1.surname1@student.com,Philosophy,2
1860,name9 surname9,30,name2.surname2@student.com,Physics,2
1861,name5 surname5,26,name5.surname5@student.com,Chemistry,1
1862,name3 surname3,33,name0.surname0@student.com,Biology,0
1863,name3 surname3,22,name5.surname5@student.com,Electrical Engineering,3
1864,name8 surname8,40,name1.surname1@student.com,Biology,1
1865,name7 surname7,32,name0.surname0@student.com,Electrical Engineering,2
1866,name8 surname8,21,name4.surname4@student.com,Physics,0
1867,name2 surname2,51,name1.surname1@student.com,International Relations,0
1868,name3 surname3,52,name3.surname3@student.com,Art History,1
1869,name5 surname5,42,name0.surname0@student.com,Business Administration,3
1870,name3 surname3,22,name4.surname4@student.com,Physics,0
1871,name1 surname1,27,name5.surname5@student.com,Physics,0
1872,name6 surname6,24,name8.surname8@student.com,Computer Engineering,2
1873,name4 surname4,43,name3.surname3@student.com,Business Administration,3
1874,name7 surname7,27,name9.surname9@student.com,Physics,2
1875,name6 surname6,47,name8.surname8@student.com,Biology,2
1876,name1 surname1,25,name2.surname2@student.com,Philosophy,1
1877,name9 surname9,33,name8.surname8@student.com,Electrical Engineering,0
1878,name6 surname6,50,name2.surname2@student.com,Biology,2
1879,name6 surname6,41,name6.surname6@student.com,Chemistry,1
1880,name6 surname6,30,name3.surname3@student.com,Art History,0
1881,name5 surname5,33,name5.surname5@student.com,Chemistry,3
1882,name6 surname6,27,name3.surname3@student.com,Art History,3
1883,name0 surname0,35,name7.surname7@student.com,Chemistry,1
1884,name3 surname3,45,name1.surname1@student.com,English Literature,0
1885,name4 surname4,39,name9.surname9@student.com,International Relations,0
1886,name7 surname7,46,name2.surname2@student.com,Art History,2
1887,name3 surname3,39,name2.surname2@student.com,Physics,3
1888,name4 surname4,46,name9.surname9@student.com,Business Administration,1
1889,name2 surname2,59,name3.surname3@student.com,Business Administration,2
1890,name5 surname5,29,name1.surname1@student.com,International Relations,1
1891,name1 surname1,26,name3.surname3@student.com,Business Administration,0
1892,name4 surname4,21,name4.surname4@student.com,English Literature,2
1893,name5 surname5,45,name4.surname4@student.com,English Literature,2
1894,name3 surname3,57,name1.surname1@student.com,Business Administration,2
1895,name7 surname7,49,name6.surname6@student.com,Physics,0
1896,name6 surname6,38,name4.surname4@student.com,Philosophy,2
1897,name7 surname7,28,name9.surname9@student.com,English Literature,2
1898,name7 surname7,42,name6.surname6@student.com,Computer Engineering,3
1899,name1 surname1,38,name6.surname6@student.com,Physics,2
1900,name5 surname5,40,name5.surname5@student.com,Philosophy,0
1901,name5 surname5,28,name5.surname5@student.com,Chemistry,2
1902,name7 surname7,43,name0.surname0@student.com,Computer Engineering,0
1903,name0 surname0,54,name2.surname2@student.com,Computer Engineering,2
1904,name7 surname7,23,name5.surname5@student.com,Physics,0
1905,name5 surname5,24,name0.surname0@student.com,Computer Engineering,2
1906,name6 surname6,43,name5.surname5@student.com,Electrical Engineering,3
1907,name0 surname0,52,name1.surname1@student.com,International Relations,1
1908,name5 surname5,22,name4.surname4@student.com,English Literature,2
1909,name2 surname2,33,name9.surname9@student.com,Electrical Engineering,3
1910,name2 surname2,52,name2.surname2@student.com,Business Administration,0
1911,name9 surname9,43,name9.surname9@student.com,International Relations,2
1912,name1 surname1,51,name4.surname4@student.com,Biology,2
1913,name9 surname9,33,name3.surname3@student.com,Art History,1
1914,name2 surname2,51,name7.surname7@student.com,Chemistry,1
1915,name0 surname0,51,name6.surname6@student.com,English Literature,2
1916,name8 surname8,35,name0.surname0@student.com,Biology,3
1917,name6 surname6,55,name1.surname1@student.com,Physics,0
1918,name1 surname1,50,name4.surname4@student.com,Chemistry,0
1919,name5 surname5,29,name1.surname1@student.com,International Relations,2
1920,name9 surname9,36,name9.surname9@student.com,International Relations,2
1921,name1 surname1,40,name6.surname6@student.com,Electrical Engineering,2
1922,name8 surname8,56,name1.surname1@student.com,English Literature,0
1923,name7 surname7,46,name4.surname4@student.com,Computer Engineering,2
1924,name8 surname8,50,name5.surname5@student.com,Philosophy,3
1925,name9 surname9,31,name9.surname9@student.com,Physics,3
1926,name4 surname4,33,name7.surname7@student.com,Philosophy,2
1927,name5 surname5,39,name7.surname7@student.com,International Relations,0
1928,name7 surname7,26,name0.surname0@student.com,Electrical Engineering,2
1929,name8 surname8,54,name7.surname7@student.com,Philosophy,0
1930,name1 surname1,29,name3.surname3@student.com,Electrical Engineering,0
1931,name4 surname4,35,name8.surname8@student.com,Business Administration,1
1932,name5 surname5,37,name3.surname3@student.com,Computer Engineering,2
1933,name0 surname0,37,name6.surname6@student.com,English Literature,1
1934,name3 surname3,39,name5.surname5@student.com,International Relations,3
1935,name0 surname0,33,name0.surname0@student.com,Art History,2
1936,name9 surname9,39,name9.surname9@student.com,International Relations,3
1937,name4 surname4,54,name7.surname7@student.com,English Literature,2
1938,name2 surname2,48,name7.surname7@student.com,Business Administration,0
1939,name0 surname0,57,name9.surname9@student.com,Electrical Engineering,3
1940,name8 surname8,26,name7.surname7@student.com,International Relations,3
1941,name5 surname5,30,name2.surname2@student.com,Computer Engineering,3
1942,name8 surname8,28,name6.surname6@student.com,Philosophy,0
1943,name9 surname9,32,name3.surname3@student.com,Philosophy,2
1944,name8 surname8,35,name7.surname7@student.com,Business Administration,2
1945,name6 surname6,37,name2.surname2@student.com,English Literature,0
1946,name4 surname4,34,name2.surname2@student.com,Business Administration,3
1947,name7 surname7,51,name1.surname1@student.com,Biology,1
1948,name2 surname2,24,name1.surname1@student.com,Physics,2
1949,name9 surname9,39,name6.surname6@student.com,Physics,0
1950,name9 surname9,38,name0.surname0@student.com,International Relations,3
1951,name0 surname0,54,name9.surname9@student.com,Electrical Engineering,3
1952,name6 surname6,42,name1.surname1@student.com,English Literature,0
1953,name0 surname0,37,name5.surname5@student.com,Computer Engineering,0
1954,name8 surname8,51,name5.surname5@student.com,Chemistry,2
1955,name8 surname8,23,name6.surname6@student.com,International Relations,1
1956,name4 surname4,49,name8.surname8@student.com,Chemistry,3
1957,name1 surname1,37,name6.surname6@student.com,Business Administration,0
1958,name2 surname2,50,name3.surname3@student.com,English Literature,0
1959,name8 surname8,25,name2.surname2@student.com,English Literature,1
1960,name0 surname0,42,name4.surname4@student.com,Art History,0
1961,name6 surname6,47,name9.surname9@student.com,Philosophy,3
1962,name0 surname0,32,name8.surname8@student.com,Computer Engineering,3
1963,name8 surname8,27,name3.surname3@student.com,Electrical Engineering,1
1964,name4 surname4,22,name4.surname4@student.com,Chemistry,2
1965,name7 surname7,21,name1.surname1@student.com,English Literature,0
1966,name0 surname0,21,name5.surname5@student.com,Philosophy,0
1967,name7 surname7,47,name0.surname0@student.com,Art History,0
1968,name2 surname2,42,name4.surname4@student.com,Art History,1
1969,name8 surname8,56,name6.surname6@student.com,Physics,1
1970,name6 surname6,44,name3.surname3@student.com,Philosophy,3
1971,name9 surname9,28,name3.surname3@student.com,Philosophy,1
1972,name5 surname5,27,name5.surname5@student.com,Philosophy,0
1973,name0 surname0,51,name0.surname0@student.com,English Literature,3
1974,name6 surname6,32,name4.surname4@student.com,Chemistry,0
1975,name4 surname4,54,name8.surname8@student.com,Computer Engineering,2
1976,name3 surname3,39,name9.surname9@student.com,Computer Engineering,0
1977,name9 surname9,33,name3.surname3@student.com,Computer Engineering,0
1978,name4 surname4,45,name6.surname6@student.com,Philosophy,2
1979,name5 surname5,43,name4.surname4@student.com,Business Administration,0
1980,name4 surname4,47,name4.surname4@student.com,Philosophy,1
1981,name3 surname3,47,name7.surname7@student.com,Electrical Engineering,0
1982,name0 surname0,54,name9.surname9@student.com,Chemistry,1
1983,name1 surname1,30,name0.surname0@student.com,Electrical Engineering,2
1984,name6 surname6,27,name3.surname3@student.com,Biology,3
1985,name1 surname1,22,name8.surname8@student.com,Biology,2
1986,name2 surname2,42,name5.surname5@student.com,Electrical Engineering,3
1987,name5 surname5,44,name3.surname3@student.com,Chemistry,3
1988,name1 surname1,25,name6.surname6@student.com,Business Administration,0
1989,name9 surname9,39,name9.surname9@student.com,International Relations,1
1990,name2 surname2,41,name3.surname3@student.com,Computer Engineering,3
1991,name4 surname4,47,name2.surname2@student.com,Chemistry,0
1992,name5 surname5,26,name4.surname4@student.com,Physics,3
1993,name8 surname8,27,name4.surname4@student.com,Electrical Engineering,1
1994,name7 surname7,24,name6.surname6@student.com,Computer Engineering,2
1995,name7 surname7,28,name5.surname5@student.com,English Literature,1
1996,name8 surname8,27,name1.surname1@student.com,Biology,2
1997,name7 surname7,45,name7.surname7@student.com,Art History,1
1998,name7 surname7,40,name6.surname6@student.com,Physics,1
1999,name6 surname6,59,name5.surname5@student.com,Electrical Engineering,2
2000,name2 surname2,28,name3.surname3@student.com,Art History,1
2001,name9 surname9,45,name8.surname8@student.com,Computer Engineering,0
2002,name9 surname9,34,name5.surname5@student.com,Business Administration,1
2003,name3 surname3,37,name5.surname5@student.com,Chemistry,2
2004,name0 surname0,21,name8.surname8@student.com,Business Administration,2
2005,name7 surname7,58,name7.surname7@student.com,Electrical Engineering,1
2006,name6 surname6,37,name8.surname8@student.com,Philosophy,3
2007,name1 surname1,25,name8.surname8@student.com,Computer Engineering,3
2008,name8 surname8,24,name9.surname9@student.com,Biology,1
2009,name1 surname1,53,name6.surname6@student.com,Electrical Engineering,1
2010,name8 surname8,28,name4.surname4@student.com,Chemistry,1
2011,name5 surname5,43,name9.surname9@student.com,English Literature,2
2012,name3 surname3,57,name1.surname1@student.com,Computer Engineering,3
2013,name2 surname2,27,name0.surname0@student.com,Computer Engineering,0
2014,name1 surname1,55,name1.surname1@student.com,Electrical Engineering,1
2015,name6 surname6,57,name3.surname3@student.com,Chemistry,1
2016,name6 surname6,24,name2.surname2@student.com,Biology,2
2017,name3 surname3,21,name9.surname9@student.com,Computer Engineering,0
2018,name4 surname4,25,name7.surname7@student.com,Business Administration,1
2019,name6 surname6,45,name1.surname1@student.com,Chemistry,0
2020,name4 surname4,53,name7.surname7@student.com,Physics,0
2021,name8 surname8,25,name4.surname4@student.com,Physics,1
2022,name1 surname1,58,name6.surname6@student.com,Electrical Engineering,3
2023,name2 surname2,40,name1.surname1@student.com,Biology,1
2024,name5 surname5,21,name5.surname5@student.com,Chemistry,3
2025,name9 surname9,54,name6.surname6@student.com,Art History,0
2026,name5 surname5,41,name6.surname6@student.com,Physics,0
2027,name5 surname5,24,name5.surname5@student.com,Biology,0
2028,name0 surname0,39,name6.surname6@student.com,Biology,2
2029,name7 surname7,58,name4.surname4@student.com,Electrical Engineering,0
2030,name5 surname5,26,name1.surname1@student.com,English Literature,1
2031,name5 surname5,33,name8.surname8@student.com,Electrical Engineering,2
2032,name8 surname8,38,name6.surname6@student.com,Chemistry,0
2033,name3 surname3,49,name1.surname1@student.com,Electrical Engineering,2
2034,name2 surname2,41,name6.surname6@student.com,Computer Engineering,1
2035,name7 surname7,57,name8.surname8@student.com,Chemistry,2
2036,name3 surname3,48,name0.surname0@student.com,Chemistry,1
2037,name2 surname2,25,name1.surname1@student.com,International Relations,3
2038,name3 surname3,52,name5.surname5@student.com,Electrical Engineering,0
2039,name7 surname7,27,name3.surname3@student.com,Biology,3
2040,name8 surname8,35,name2.surname2@student.com,Computer Engineering,3
2041,name0 surname0,53,name0.surname0@student.com,Philosophy,3
2042,name7 surname7,56,name8.surname8@student.com,English Literature,0
2043,name7 surname7,46,name0.surname0@student.com,Philosophy,2
2044,name2 surname2,24,name3.surname3@student.com,Chemistry,2
2045,name7 surname7,23,name9.surname9@student.com,Computer Engineering,2
2046,name8 surname8,29,name8.surname8@student.com,International Relations,1
2047,name1 surname1,21,name4.surname4@student.com,Art History,2
2048,name1 surname1,52,name9.surname9@student.com,Physics,1
2049,name4 surname4,32,name7.surname7@student.com,Computer Engineering,3
2050,name7 surname7,58,name2.surname2@student.com,Business Administration,3
2051,name8 surname8,21,name9.surname9@student.com,Philosophy,2
2052,name8 surname8,45,name1.surname1@student.com,Computer Engineering,3
2053,name7 surname7,25,name5.surname5@student.com,Computer Engineering,1
2054,name6 surname6,32,name5.surname5@student.com,Electrical Engineering,2
2055,name6 surname6,48,name2.surname2@student.com,Computer Engineering,2
2056,name8 surname8,54,name6.surname6@student.com,Electrical Engineering,0
2057,name0 surname0,20,name3.surname3@student.com,Art History,2
2058,name5 surname5,45,name5.surname5@student.com,Business Administration,3
2059,name3 surname3,36,name4.surname4@student.com,Art History,1
2060,name5 surname5,30,name4.surname4@student.com,Art History,0
2061,name6 surname6,58,name7.surname7@student.com,Philosophy,3
2062,name2 surname2,24,name0.surname0@student.com,Philosophy,2
2063,name9 surname9,49,name1.surname1@student.com,International Relations,2
2064,name2 surname2,30,name8.surname8@student.com,Physics,0
2065,name5 surname5,29,name0.surname0@student.com,Biology,2
2066,name1 surname1,37,name2.surname2@student.com,Computer Engineering,1
2067,name6 surname6,55,name8.surname8@student.com,Computer Engineering,0
2068,name5 surname5,41,name8.surname8@student.com,Business Administration,0
2069,name2 surname2,27,name9.surname9@student.com,Chemistry,3
2070,name1 surname1,55,name0.surname0@student.com,English Literature,0
2071,name2 surname2,33,name1.surname1@student.com,Art History,0
2072,name6 surname6,36,name4.surname4@student.com,International Relations,3
2073,name4 surname4,42,name2.surname2@student.com,Electrical Engineering,1
2074,name4 surname4,23,name2.surname2@student.com,Philosophy,3
2075,name5 surname5,44,name0.surname0@student.com,International Relations,3
2076,name7 surname7,33,name5.surname5@student.com,Business Administration,1
2077,name5 surname5,48,name8.surname8@student.com,Business Administration,0
2078,name3 surname3,58,name1.surname1@student.com,Biology,2
2079,name7 surname7,37,name7.surname7@student.com,Philosophy,0
2080,name3 surname3,38,name7.surname7@student.com,Biology,2
2081,name7 surname7,43,name8.surname8@student.com,International Relations,3
2082,name4 surname4,51,name4.surname4@student.com,Art History,0
2083,name4 surname4,51,name6.surname6@student.com,Chemistry,3
2084,name3 surname3,39,name8.surname8@student.com,Business Administration,0
2085,name5 surname5,21,name2.surname2@student.com,Art History,1
2086,name2 surname2,43,name5.surname5@student.com,Electrical Engineering,3
2087,name7 surname7,29,name4.surname4@student.com,Philosophy,1
2088,name0 surname0,39,name6.surname6@student.com,International Relations,2
2089,name4 surname4,56,name3.surname3@student.com,Business Administration,1
2090,name6 surname6,35,name4.surname4@student.com,Business Administration,1
2091,name6 surname6,29,name9.surname9@student.com,Business Administration,2
2092,name8 surname8,54,name6.surname6@student.com,Biology,0
2093,name9 surname9,49,name7.surname7@student.com,English Literature,1
2094,name5 surname5,55,name5.surname5@student.com,Chemistry,3
2095,name8 surname8,21,name1.surname1@student.com,Art History,0
2096,name3 surname3,35,name6.surname6@student.com,Chemistry,1
2097,name8 surname8,59,name7.surname7@student.com,Art History,3
2098,name5 surname5,41,name2.surname2@student.com,Computer Engineering,0
2099,name2 surname2,49,name6.surname6@student.com,Electrical Engineering,1
2100,name3 surname3,26,name0.surname0@student.com,Computer Engineering,3
2101,name4 surname4,47,name0.surname0@student.com,Art History,2
2102,name9 surname9,22,name5.surname5@student.com,Physics,3
2103,name6 surname6,30,name0.surname0@student.com,Art History,0
2104,name9 surname9,56,name9.surname9@student.com,Business Administration,0
2105,name8 surname8,57,name5.surname5@student.com,Philosophy,1
2106,name0 surname0,38,name8.surname8@student.com,Computer Engineering,0
2107,name1 surname1,42,name8.surname8@student.com,International Relations,2
2108,name1 surname1,20,name0.surname0@student.com,Art History,1
2109,name3 surname3,43,name2.surname2@student.com,Physics,3
2110,name6 surname6,26,name3.surname3@student.com,Business Administration,0
2111,name0 surname0,51,name3.surname3@student.com,Chemistry,3
2112,name7 surname7,32,name9.surname9@student.com,Computer Engineering,2
2113,name9 surname9,59,name7.surname7@student.com,Physics,2
2114,name6 surname6,58,name6.surname6@student.com,Biology,2
2115,name6 surname6,43,name7.surname7@student.com,Business Administration,3
2116,name6 surname6,22,name1.surname1@student.com,Business Administration,1
2117,name4 surname4,20,name9.surname9@student.com,International Relations,2
2118,name1 surname1,20,name5.surname5@student.com,Philosophy,3
2119,name4 surname4,56,name0.surname0@student.com,Computer Engineering,1
2120,name4 surname4,28,name4.surname4@student.com,Biology,1
2121,name1 surname1,53,name9.surname9@student.com,Business Administration,3
2122,name8 surname8,38,name4.surname4@student.com,Biology,3
2123,name2 surname2,34,name2.surname2@student.com,Business Administration,2
2124,name6 surname6,36,name7.surname7@student.com,Computer Engineering,0
2125,name5 surname5,23,name7.surname7@student.com,International Relations,0
2126,name0 surname0,28,name8.surname8@student.com,Biology,3
2127,name8 surname8,25,name2.surname2@student.com,Business Administration,2
2128,name4 surname4,42,name1.surname1@student.com,Computer Engineering,1
2129,name7 surname7,33,name7.surname7@student.com,Philosophy,1
2130,name5 surname5,38,name8.surname8@student.com,Philosophy,0
2131,name4 surname4,51,name2.surname2@student.com,Philosophy,1
2132,name7 surname7,32,name9.surname9@student.com,Business Administration,2
2133,name3 surname3,40,name3.surname3@student.com,Biology,2
2134,name4 surname4,21,name0.surname0@student.com,Biology,2
2135,name1 surname1,25,name3.surname3@student.com,Philosophy,1
2136,name8 surname8,21,name1.surname1@student.com,Biology,0
2137,name6 surname6,49,name4.surname4@student.com,English Literature,0
2138,name9 surname9,32,name5.surname5@student.com,Biology,1
2139,name5 surname5,46,name1.surname1@student.com,International Relations,1
2140,name6 surname6,57,name2.surname2@student.com,Physics,2
2141,name7 surname7,27,name6.surname6@student.com,English Literature,0
2142,name7 surname7,56,name5.surname5@student.com,Business Administration,2
2143,name7 surname7,28,name6.surname6@student.com,English Literature,0
2144,name9 surname9,44,name5.surname5@student.com,Business Administration,2
2145,name3 surname3,38,name8.surname8@student.com,Biology,0
2146,name0 surname0,45,name6.surname6@student.com,Art History,1
2147,name0 surname0,29,name5.surname5@student.com,English Literature,1
2148,name5 surname5,20,name9.surname9@student.com,Philosophy,0
2149,name3 surname3,57,name5.surname5@student.com,Electrical Engineering,0
2150,name2 surname2,23,name7.surname7@student.com,Art History,0
2151,name7 surname7,32,name3.surname3@student.com,Electrical Engineering,2
2152,name2 surname2,39,name4.surname4@student.com,Biology,1
2153,name0 surname0,59,name2.surname2@student.com,International Relations,2
2154,name7 surname7,33,name7.surname7@student.com,Chemistry,0
2155,name5 surname5,34,name8.surname8@student.com,Art History,1
2156,name0 surname0,58,name7.surname7@student.com,Biology,3
2157,name3 surname3,21,name2.surname2@student.com,Art History,2
2158,name0 surname0,28,name1.surname1@student.com,Art History,1
2159,name2 surname2,39,name7.surname7@student.com,Chemistry,1
2160,name7 surname7,25,name8.surname8@student.com,English Literature,2
2161,name4 surname4,45,name8.surname8@student.com,Computer Engineering,3
2162,name2 surname2,57,name2.surname2@student.com,Physics,0
2163,name4 surname4,22,name1.surname1@student.com,Chemistry,1
2164,name1 surname1,27,name1.surname1@student.com,Chemistry,3
2165,name5 surname5,51,name4.surname4@student.com,Biology,0
2166,name8 surname8,47,name7.surname7@student.com,Physics,1
2167,name0 surname0,43,name6.surname6@student.com,Chemistry,2
2168,name1 surname1,46,name1.surname1@student.com,English Literature,2
2169,name3 surname3,50,name0.surname0@student.com,International Relations,3
2170,name5 surname5,31,name6.surname6@student.com,Biology,3
2171,name5 surname5,58,name8.surname8@student.com,Computer Engineering,2
2172,name0 surname0,56,name8.surname8@student.com,Philosophy,0
2173,name9 surname9,25,name5.surname5@student.com,Art History,2
2174,name9 surname9,36,name7.surname7@student.com,Chemistry,2
2175,name8 surname8,26,name9.surname9@student.com,Art History,0
2176,name3 surname3,54,name0.surname0@student.com,English Literature,0
2177,name7 surname7,56,name9.surname9@student.com,Electrical Engineering,2
2178,name7 surname7,32,name2.surname2@student.com,Computer Engineering,0
2179,name2 surname2,45,name8.surname8@student.com,Business Administration,1
2180,name6 surname6,35,name5.surname5@student.com,Computer Engineering,1
2181,name3 surname3,23,name6.surname6@student.com,English Literature,3
2182,name5 surname5,33,name9.surname9@student.com,English Literature,1
2183,name9 surname9,58,name1.surname1@student.com,Computer Engineering,3
2184,name7 surname7,27,name4.surname4@student.com,Business Administration,3
2185,name3 surname3,36,name7.surname7@student.com,Chemistry,1
2186,name6 surname6,52,name4.surname4@student.com,English Literature,3
2187,name1 surname1,28,name4.surname4@student.com,Biology,2
2188,name8 surname8,30,name3.surname3@student.com,Computer Engineering,0
2189,name1 surname1,34,name3.surname3@student.com,Chemistry,1
2190,name2 surname2,57,name6.surname6@student.com,Electrical Engineering,3
2191,name4 surname4,31,name3.surname3@student.com,Chemistry,1
2192,name4 surname4,40,name9.surname9@student.com,Philosophy,1
2193,name4 surname4,53,name6.surname6@student.com,English Literature,0
2194,name8 surname8,52,name4.surname4@student.com,Physics,3
2195,name8 surname8,33,name0.surname0@student.com,English Literature,3
2196,name3 surname3,36,name3.surname3@student.com,International Relations,2
2197,name6 surname6,43,name4.surname4@student.com,International Relations,0
2198,name7 surname7,57,name4.surname4@student.com,English Literature,0
2199,name5 surname5,51,name2.surname2@student.com,Art History,2
2200,name0 surname0,38,name7.surname7@student.com,English Literature,0
2201,name6 surname6,23,name7.surname7@student.com,Physics,3
2202,name3 surname3,35,name8.surname8@student.com,International Relations,1
2203,name7 surname7,33,name8.surname8@student.com,Philosophy,2
2204,name3 surname3,44,name1.surname1@student.com,Chemistry,0
2205,name4 surname4,20,name2.surname2@student.com,International Relations,1
2206,name5 surname5,49,name2.surname2@student.com,English Literature,3
2207,name0 surname0,21,name6.surname6@student.com,Philosophy,3
2208,name3 surname3,56,name9.surname9@student.com,Biology,2
2209,name7 surname7,24,name5.surname5@student.com,Chemistry,0
2210,name6 surname6,44,name2.surname2@student.com,Physics,1
2211,name5 surname5,29,name8.surname8@student.com,Electrical Engineering,2
2212,name2 surname2,36,name7.surname7@student.com,Business Administration,0
2213,name6 surname6,49,name7.surname7@student.com,Computer Engineering,1
2214,name3 surname3,23,name7.surname7@student.com,International Relations,3
2215,name7 surname7,52,name8.surname8@student.com,English Literature,0
2216,name1 surname1,36,name4.surname4@student.com,Chemistry,1
2217,name1 surname1,57,name1.surname1@student.com,Business Administration,2
2218,name1 surname1,48,name2.surname2@student.com,Art History,0
2219,name1 surname1,44,name3.surname3@student.com,Electrical Engineering,3
2220,name8 surname8,56,name2.surname2@student.com,English Literature,2
2221,name9 surname9,35,name6.surname6@student.com,International Relations,1
2222,name0 surname0,47,name4.surname4@student.com,International Relations,0
2223,name8 surname8,43,name8.surname8@student.com,Philosophy,2
2224,name4 surname4,49,name2.surname2@student.com,Physics,1
2225,name5 surname5,44,name1.surname1@student.com,Physics,1
2226,name8 surname8,52,name7.surname7@student.com,Biology,1
2227,name0 surname0,42,name8.surname8@student.com,English Literature,2
2228,name4 surname4,56,name4.surname4@student.com,Chemistry,2
2229,name2 surname2,30,name6.surname6@student.com,Physics,0
2230,name0 surname0,26,name9.surname9@student.com,Art History,2
2231,name4 surname4,21,name0.surname0@student.com,Physics,0
2232,name6 surname6,39,name2.surname2@student.com,Biology,3
2233,name8 surname8,49,name0.surname0@student.com,Physics,3
2234,name6 surname6,59,name8.surname8@student.com,Art History,0
2235,name3 surname3,44,name6.surname6@student.com,Art History,2
2236,name3 surname3,50,name1.surname1@student.com,Computer Engineering,1
2237,name0 surname0,59,name4.surname4@student.com,Chemistry,2
2238,name8 surname8,44,name7.surname7@student.com,International Relations,0
2239,name6 surname6,39,name3.surname3@student.com,Physics,3
2240,name7 surname7,39,name0.surname0@student.com,English Literature,1
2241,name9 surname9,43,name0.surname0@student.com,Computer Engineering,3
2242,name0 surname0,25,name7.surname7@student.com,Art History,0
2243,name4 surname4,56,name1.surname1@student.com,Business Administration,1
2244,name2 surname2,50,name4.surname4@student.com,Computer Engineering,0
2245,name0 surname0,23,name8.surname8@student.com,International Relations,2
2246,name4 surname4,43,name7.surname7@student.com,Biology,1
2247,name4 surname4,53,name8.surname8@student.com,Philosophy,1
2248,name7 surname7,42,name6.surname6@student.com,Philosophy,2
2249,name8 surname8,55,name3.surname3@student.com,Art History,2
2250,name6 surname6,57,name2.surname2@student.com,Chemistry,3
2251,name6 surname6,24,name6.surname6@student.com,English Literature,2
2252,name8 surname8,40,name0.surname0@student.com,Art History,3
2253,name4 surname4,39,name3.surname3@student.com,Art History,2
2254,name1 surname1,49,name6.surname6@student.com,Biology,2
2255,name9 surname9,53,name8.surname8@student.com,Electrical Engineering,2
2256,name0 surname0,26,name8.surname8@student.com,Business Administration,1
2257,name6 surname6,56,name5.surname5@student.com,Philosophy,3
2258,name2 surname2,38,name5.surname5@student.com,English Literature,3
2259,name7 surname7,54,name8.surname8@student.com,English Literature,2
2260,name5 surname5,45,name3.surname3@student.com,Biology,3
2261,name4 surname4,54,name3.surname3@student.com,Physics,0
2262,name9 surname9,35,name3.surname3@student.com,Art History,1
2263,name4 surname4,34,name2.surname2@student.com,Computer Engineering,2
2264,name7 surname7,29,name5.surname5@student.com,Biology,0
2265,name9 surname9,36,name8.surname8@student.com,Art History,2
2266,name3 surname3,57,name9.surname9@student.com,Chemistry,1
2267,name0 surname0,28,name3.surname3@student.com,English Literature,2
2268,name4 surname4,43,name9.surname9@student.com,Art History,0
2269,name4 surname4,34,name8.surname8@student.com,Art History,1
2270,name5 surname5,26,name8.surname8@student.com,Biology,2
2271,name2 surname2,38,name1.surname1@student.com,Biology,2
2272,name7 surname7,50,name7.surname7@student.com,Chemistry,3
2273,name0 surname0,36,name3.surname3@student.com,Business Administration,1
2274,name3 surname3,20,name6.surname6@student.com,Business Administration,3
2275,name1 surname1,21,name9.surname9@student.com,Philosophy,3
2276,name0 surname0,45,name5.surname5@student.com,Business Administration,2
2277,name1 surname1,41,name8.surname8@student.com,Computer Engineering,2
2278,name2 surname2,55,name8.surname8@student.com,Art History,0
2279,name6 surname6,48,name3.surname3@student.com,International Relations,2
2280,name3 surname3,24,name4.surname4@student.com,Business Administration,2
